c,sigma1,pi,piStar,y
152.0,2.3972333777888633,0.9993743919214734,0.96,4.028935711535213
168.0,2.2114672816911267,0.9691074425818809,0.96,-3.6683428810706404
152.0,2.540544527120111,0.9999689683372049,0.96,-4.7665713012183994
153.0,2.411327673017256,0.986151103060051,0.96,-4.801907739900232
150.0,2.394193060014049,0.99866951730944,0.96,-5.374100074919274
154.0,2.5905300838697656,0.9999992906133295,0.96,-6.155833816379186
158.0,1.994933049580497,0.9971987097964103,0.96,-3.371115607144567
152.0,2.236103808440355,0.9835587292964609,0.96,-2.623115989528212
156.0,2.2615312811794195,0.9930489638631947,0.96,-2.7035144276624106
152.0,2.4262946510699184,0.97697969006768,0.96,4.882675492221226
156.0,2.285424180168743,0.9613170774457406,0.96,-4.1764350578921645
153.0,2.4492290849710163,0.9998703183478967,0.96,-5.588216271825482
153.0,2.294201824691438,0.9931433185371468,0.96,4.315924373795299
154.0,2.3055026142355723,0.9615223502741724,0.96,-3.622385301425463
152.0,2.4163505589630847,0.9987191324218729,0.96,-3.916807339871741
156.0,2.2575243937381364,0.9988377456058116,0.96,3.891540577983822
163.0,2.006246700775015,0.9873132414258807,0.96,2.8896172968753246
172.0,2.133598891722463,0.993542180199047,0.96,4.0607398258837195
156.0,2.2670781538508704,0.9865736789991315,0.96,-2.3688786433246776
159.0,2.0920409283008308,0.9645861631343725,0.96,-2.373322901680551
154.0,2.19374034372594,0.9983131164662601,0.96,-3.926460434889145
153.0,2.097702373301613,0.9763128729607875,0.96,-2.626687289206704
151.0,2.4800039008314148,0.9978080808120284,0.96,-5.169500535283211
171.0,2.1373515178500955,0.9932810693732798,0.96,3.237996746458975
163.0,2.32808533493084,0.9989379690447754,0.96,3.4221989316300885
160.0,2.076375934380428,0.9752346887073566,0.96,-3.2128002397451083
152.0,2.4068359167378275,0.9997413116306817,0.96,4.3032698056413246
155.0,2.0698006732013705,0.9906028004850899,0.96,4.210973964246036
162.0,2.0923328818333964,0.9769111747299016,0.96,-2.2964637857387644
158.0,2.1297509095006646,0.9809323835451924,0.96,-3.609486926870224
165.0,2.4260586481675332,0.9999850637959405,0.96,4.78571706257767
157.0,2.2990787783242546,0.9973460336935365,0.96,-3.9465542553718014
158.0,1.9435201193251133,0.9859521686164587,0.96,2.6749281842657675
156.0,2.225921714239833,0.9780985456072709,0.96,2.794803098923131
162.0,2.1373098773946904,0.9754418186453354,0.96,3.224463598926111
154.0,2.3476609911591577,0.9955209222932986,0.96,3.6541396087837734
185.0,2.10714965804011,0.9880011375912596,0.96,3.3312415744672386
157.0,2.409377659222215,0.9998933531624148,0.96,-4.77250010374368
164.0,1.6956949048067733,0.9730326638000083,0.95,2.557993043966967
198.0,2.308155649348869,0.9999988007907306,0.96,-6.369986138731517
169.0,2.1650835935890353,0.9754138526945608,0.96,-2.6171174305531886
161.0,2.0610472543595844,0.974062558756582,0.96,2.3189691658996385
154.0,1.5540181006340044,0.9960342388830049,0.94,-5.219840112526387
170.0,1.88550669460826,0.9622532569441142,0.96,2.4894626861189586
162.0,2.075682196296875,0.9886738221745958,0.96,-3.279666455773413
155.0,2.2384300799237873,0.9983480606654955,0.96,4.823133902818911
161.0,2.1611820125602113,0.9855091071161979,0.96,3.3752868970515206
168.0,2.292533024073277,0.9992696100545646,0.96,4.461551681221964
151.0,2.3380004293706116,0.9605824745845719,0.96,-4.450418552472712
162.0,2.187617211110912,0.9951013513323527,0.96,3.5003953086233013
153.0,2.508420984682463,0.9999749659279367,0.96,5.044232859089167
154.0,2.1164147391698407,0.9867916697842277,0.96,2.415848796745272
161.0,2.2328671141715,0.9986471998685612,0.96,-3.7811054390111543
175.0,2.112351834758985,0.9694238958601065,0.96,3.5397943989414666
156.0,2.1298451620420895,0.9637742600753219,0.96,2.508303024971723
158.0,2.1732074356064537,0.986962327871352,0.96,-3.34183221495109
155.0,2.4355344602434017,0.9995880227463999,0.96,4.447611286104738
158.0,2.3451302288860867,0.9965402910439345,0.96,3.3666183795403506
158.0,2.2761873403952717,0.9925526056353077,0.96,-4.636712617210465
166.0,2.096536457459361,0.9996393680493955,0.96,4.6138853081479745
100.0,1.4876272692436816,0.9998290605216645,0.94,-0.4735638579562752
160.0,2.5358860372162004,0.9999999768250756,0.96,-6.182612569101868
159.0,1.96044416745288,0.9989057617197893,0.96,3.914576305686704
160.0,2.0631440248926523,0.9696686260580685,0.96,2.4760643765477477
153.0,2.265471668143027,0.9657827169908256,0.96,3.4844726382250717
157.0,2.349719139826876,0.9998008657105081,0.96,4.428158560322659
153.0,2.266866966824855,0.994436273145853,0.96,-3.341654629603156
160.0,2.0105571553241375,0.9659096091690587,0.96,-2.3746717034028113
163.0,2.0183493036233733,0.9802071974575599,0.96,2.338967949050093
155.0,2.1069555048893895,0.9691115774303166,0.96,-2.658451169350684
153.0,2.5466222426795886,0.9999709870312111,0.96,-5.943275888867778
155.0,2.5683331742960656,0.9999969298474862,0.96,6.556475199917689
160.0,2.3843546354759906,0.999975274611888,0.96,-5.1242131737011976
154.0,2.223354570442947,0.9784206295857948,0.96,-3.7784392940711258
154.0,2.216134743332474,0.9886687155161079,0.96,3.8678030093854843
150.0,2.2557489872922165,0.9790619457809274,0.96,4.686095783742904
162.0,2.317780091422119,0.9999924729895803,0.96,5.3632834433992755
156.0,2.4624316522597165,0.9998114121080465,0.96,5.599106987150502
167.0,2.378393478981792,0.9999995872442681,0.96,5.848238559062772
170.0,2.0022130891061165,0.9973127188669577,0.96,-3.946907934158129
171.0,2.1422544111251156,0.9773012855781424,0.96,2.667757078487118
165.0,2.4028519896003746,0.9992357503661724,0.96,5.301062381167322
163.0,2.294105351434355,0.9878136069956601,0.96,-3.267424467445757
156.0,2.2095340743122445,0.9921843908736543,0.96,-3.0592625970692433
152.0,2.391143572463709,0.9908694907570459,0.96,-2.784710399136715
159.0,2.068711646740741,0.9691742491991425,0.96,-1.891794667977897
159.0,2.191699842359217,0.9615881725465899,0.96,2.0555418143980364
