c,mu1,pi,piStar,y
185.0,1.061015511553684,0.9729455067153517,0.97,1.2204842963436915
178.0,0.996634599442919,0.9790112100864187,0.97,1.5060115839861652
191.0,0.8777081020513118,0.9631547892304841,0.96,1.360647308962067
153.0,1.6963516294958576,0.9949616331632571,0.98,3.4398448811683275
191.0,1.09073753956376,0.9866993587719972,0.97,2.3168668913902293
158.0,1.349719317434564,0.9848859566908758,0.98,2.0881700698670564
216.0,0.8773029737301918,0.975060076304943,0.96,2.2020268271472254
230.0,1.040329504333515,0.9861893295769328,0.97,2.4224864349294917
175.0,1.2526213174597456,0.9920894104581787,0.98,2.2495625289097223
158.0,1.133437441215995,0.9899796526865463,0.97,2.0904469779468142
170.0,1.3158995531676165,0.9919041078740465,0.98,1.752385855429528
199.0,1.1041689133859065,0.9810878138328394,0.97,1.9416305152271722
168.0,1.0155289168805088,0.9709082637043698,0.97,1.5344541946630992
198.0,0.929797532804953,0.9648465412632337,0.96,1.3407214173270787
167.0,0.9476687908697816,0.9820628596608534,0.96,2.198451038442368
174.0,1.1190404970451813,0.9850146371449889,0.97,1.6525365000175434
166.0,1.3281102354404266,0.9876711182884188,0.98,2.267182061833747
171.0,1.2159907078917345,0.9823511717485354,0.98,2.710089062199158
169.0,1.3529645181096777,0.984799165864752,0.98,1.523923053247336
198.0,0.7806341324537364,0.9668037464917159,0.95,1.8756528603351357
202.0,1.1125646510798068,0.9819946664954582,0.97,1.1344514573635758
167.0,1.15646509148479,0.9789360795593771,0.97,2.368568574908686
169.0,1.1944249722858216,0.9809724695293788,0.97,1.1089983727932684
202.0,1.0227022297347759,0.9821658039514787,0.97,1.2743248628362451
176.0,1.1935475286561579,0.986792753900619,0.97,1.5290509417469997
174.0,0.8814257562213085,0.9797673143390592,0.96,1.6902977849399092
193.0,1.1784079018081945,0.9968405959045428,0.97,2.645279211718049
184.0,1.113549264218534,0.9908249439147274,0.97,2.6034228619880313
178.0,0.9803340211177568,0.9850592965901098,0.97,1.5706214864454018
171.0,1.0794252954575532,0.9839408216749201,0.97,1.3840822150955114
174.0,1.2538924211967983,0.9931055803427484,0.98,2.9896270504432216
157.0,1.3227988010377127,0.9930760881671903,0.98,1.8772307991654629
166.0,1.5231193313022453,0.9945249431448737,0.98,2.525792606102801
161.0,1.401618570721283,0.995170659073214,0.98,2.141424169235657
185.0,0.8623556608750251,0.97449527009771,0.96,1.6086573961919002
169.0,0.9907762065344164,0.9866047416172073,0.97,2.2475830670407397
161.0,1.3067739877281053,0.9862503816547298,0.98,1.6609939204497208
164.0,1.418305926626711,0.9954836297908108,0.98,2.209871274356632
156.0,1.339905605362764,0.9953862346249243,0.98,2.1301301869295988
172.0,1.42988659813821,0.9960360741738413,0.98,3.1080623117811843
174.0,1.0797815258587105,0.9721539927337336,0.97,1.8652354246936445
161.0,1.5168678450023647,0.9875526675982883,0.98,2.0734369384486904
175.0,1.07891709692927,0.9741173964190981,0.97,1.4651791474729534
166.0,1.1015968178731668,0.9823449525657819,0.97,2.1858871035509235
170.0,1.3811803222948233,0.9901509227983443,0.98,2.4680727636615516
203.0,1.0727225628631245,0.9899188149075343,0.97,1.8961704969364293
169.0,1.4255829068668318,0.9911284015978243,0.98,2.5787815611378075
158.0,1.5512570205915945,0.9901262007290129,0.98,2.043631359611412
177.0,1.0844286248272914,0.9829557223120187,0.97,1.6676805471559168
163.0,1.6102547787423422,0.9977388139092916,0.98,2.5242280450684826
170.0,1.1960264664103981,0.973692585076692,0.97,1.934238874965188
164.0,1.333513868547088,0.9849140678811964,0.98,1.632372616094412
