state,yr,qtr,index_nsa,index_sa
DC,2009,4,322.08,319.41
DC,2010,1,323.19,326.39
DC,2010,2,312.58,310.93
DC,2010,3,333.97,325.76
DC,2010,4,319.40,316.49
DC,2011,1,311.26,314.23
DC,2011,2,334.76,333.32
DC,2011,3,331.02,323.13
DC,2011,4,340.40,336.75
DC,2012,1,336.95,340.21
DC,2012,2,345.19,343.86
DC,2012,3,367.57,359.16
DC,2012,4,368.54,364.16
DC,2013,1,380.49,383.99
DC,2013,2,394.88,393.47
DC,2013,3,421.79,412.94
DC,2013,4,405.15,399.60
DC,2014,1,437.52,441.40
DC,2014,2,423.22,421.61
DC,2014,3,425.67,417.85
DC,2014,4,439.34,432.48
DC,2015,1,433.95,437.42
DC,2015,2,457.33,455.79
DC,2015,3,486.00,477.97
DC,2015,4,470.13,462.12
DC,2016,1,447.72,451.01
DC,2016,2,492.86,491.24
DC,2016,3,481.89,474.82
DC,2016,4,495.45,486.43
DC,2017,1,506.87,510.21
DC,2017,2,510.02,508.42
DC,2017,3,536.43,529.44
DC,2017,4,559.54,548.54
DC,2018,1,547.15,550.92
DC,2018,2,560.71,558.51
DC,2018,3,546.95,540.90
DC,2018,4,579.74,567.63
DC,2019,1,563.67,567.49
DE,1991,1,100.00,100.00
DE,1991,2,99.79,99.80
DE,1991,3,99.80,99.70
DE,1991,4,100.92,100.37
DE,1992,1,100.77,100.78
DE,1992,2,99.78,99.82
DE,1992,3,99.39,99.22
DE,1992,4,100.79,100.29
DE,1993,1,99.19,99.20
DE,1993,2,99.50,99.58
DE,1993,3,99.22,98.92
DE,1993,4,98.61,98.20
DE,1994,1,97.14,97.18
DE,1994,2,99.81,99.93
DE,1994,3,99.96,99.48
DE,1994,4,100.08,99.81
DE,1995,1,99.93,99.97
DE,1995,2,99.29,99.46
DE,1995,3,100.00,99.33
DE,1995,4,99.44,99.32
DE,1996,1,99.70,99.72
DE,1996,2,99.57,99.76
DE,1996,3,101.23,100.42
DE,1996,4,100.45,100.48
DE,1997,1,100.36,100.34
DE,1997,2,100.78,100.97
DE,1997,3,102.87,102.00
DE,1997,4,101.07,101.17
DE,1998,1,103.02,102.99
DE,1998,2,103.46,103.61
DE,1998,3,106.54,105.65
DE,1998,4,105.81,105.93
DE,1999,1,107.97,107.96
DE,1999,2,109.71,109.82
DE,1999,3,112.12,111.21
DE,1999,4,112.72,112.80
DE,2000,1,114.48,114.55
DE,2000,2,116.35,116.38
DE,2000,3,119.22,118.33
DE,2000,4,121.47,121.49
DE,2001,1,123.83,123.98
DE,2001,2,125.98,125.99
DE,2001,3,128.71,127.76
DE,2001,4,131.59,131.51
DE,2002,1,133.21,133.49
DE,2002,2,137.66,137.62
DE,2002,3,142.89,141.87
DE,2002,4,144.97,144.84
DE,2003,1,147.60,147.91
DE,2003,2,151.93,151.93
DE,2003,3,155.94,154.83
DE,2003,4,160.42,160.22
DE,2004,1,165.71,166.07
DE,2004,2,170.24,170.24
DE,2004,3,180.72,179.45
DE,2004,4,184.48,184.33
DE,2005,1,188.95,189.19
DE,2005,2,197.29,197.33
DE,2005,3,203.16,201.72
DE,2005,4,208.58,208.67
DE,2006,1,215.14,215.18
DE,2006,2,215.16,215.00
DE,2006,3,219.66,218.32
DE,2006,4,221.80,222.30
DE,2007,1,218.49,218.00
DE,2007,2,219.71,219.45
DE,2007,3,222.00,221.06
DE,2007,4,215.08,215.60
DE,2008,1,213.56,212.74
DE,2008,2,208.50,208.17
DE,2008,3,204.08,203.70
DE,2008,4,197.25,197.49
DE,2009,1,201.21,200.25
DE,2009,2,204.37,204.19
DE,2009,3,193.25,193.16
DE,2009,4,189.72,189.47
DE,2010,1,190.58,189.91
DE,2010,2,186.25,186.15
DE,2010,3,184.67,184.63
DE,2010,4,187.98,187.31
DE,2011,1,180.82,180.65
DE,2011,2,173.11,172.99
DE,2011,3,170.83,170.62
DE,2011,4,176.26,175.33
DE,2012,1,169.67,170.16
DE,2012,2,172.96,172.67
DE,2012,3,176.96,176.28
DE,2012,4,178.82,178.03
DE,2013,1,177.96,179.08
DE,2013,2,181.52,180.78
DE,2013,3,183.83,182.64
DE,2013,4,181.39,181.14
DE,2014,1,178.65,180.13
DE,2014,2,184.27,182.96
DE,2014,3,182.64,181.10
DE,2014,4,179.47,179.99
DE,2015,1,185.24,186.77
DE,2015,2,187.56,185.65
DE,2015,3,189.74,188.10
DE,2015,4,187.85,189.11
DE,2016,1,189.87,191.14
DE,2016,2,194.68,192.35
DE,2016,3,194.65,193.01
DE,2016,4,192.59,194.48
DE,2017,1,191.49,192.38
DE,2017,2,196.49,193.93
DE,2017,3,197.71,196.18
DE,2017,4,196.73,199.05
DE,2018,1,206.52,207.13
DE,2018,2,209.59,206.78
DE,2018,3,209.00,207.45
DE,2018,4,204.41,207.09
DE,2019,1,208.11,208.49
FL,1991,1,100.00,100.00
FL,1991,2,100.51,100.26
FL,1991,3,100.23,99.91
FL,1991,4,100.82,100.39
FL,1992,1,101.25,101.24
FL,1992,2,100.99,100.78
FL,1992,3,102.28,101.90
FL,1992,4,102.67,102.26
FL,1993,1,102.56,102.51
FL,1993,2,103.84,103.66
FL,1993,3,104.56,104.11
FL,1993,4,105.51,105.16
FL,1994,1,105.98,105.90
FL,1994,2,106.52,106.33
FL,1994,3,107.94,107.44
FL,1994,4,108.48,108.21
FL,1995,1,108.83,108.69
FL,1995,2,109.09,108.90
FL,1995,3,110.64,110.10
FL,1995,4,110.54,110.37
FL,1996,1,111.07,110.86
FL,1996,2,112.04,111.80
FL,1996,3,112.84,112.31
FL,1996,4,112.59,112.49
FL,1997,1,113.91,113.64
FL,1997,2,114.36,114.07
FL,1997,3,115.05,114.55
FL,1997,4,115.98,115.93
FL,1998,1,117.81,117.51
FL,1998,2,119.11,118.76
FL,1998,3,120.50,120.03
FL,1998,4,121.38,121.29
FL,1999,1,123.21,122.92
FL,1999,2,125.42,125.02
FL,1999,3,127.12,126.65
FL,1999,4,128.97,128.83
FL,2000,1,131.55,131.31
FL,2000,2,134.04,133.60
FL,2000,3,136.96,136.44
FL,2000,4,140.01,139.78
FL,2001,1,143.35,143.19
FL,2001,2,147.50,147.02
FL,2001,3,151.84,151.20
FL,2001,4,155.53,155.23
FL,2002,1,159.19,159.14
FL,2002,2,164.51,163.98
FL,2002,3,169.28,168.45
FL,2002,4,173.96,173.60
FL,2003,1,179.24,179.33
FL,2003,2,185.04,184.42
FL,2003,3,191.26,190.21
FL,2003,4,198.03,197.65
FL,2004,1,205.39,205.59
FL,2004,2,216.44,215.67
FL,2004,3,228.60,227.27
FL,2004,4,239.56,239.16
FL,2005,1,254.22,254.53
FL,2005,2,272.37,271.33
FL,2005,3,290.26,288.52
FL,2005,4,300.86,300.45
FL,2006,1,307.80,308.21
FL,2006,2,312.43,311.15
FL,2006,3,312.52,310.65
FL,2006,4,310.63,310.27
FL,2007,1,307.29,307.73
FL,2007,2,304.96,303.58
FL,2007,3,290.91,289.21
FL,2007,4,277.67,277.33
FL,2008,1,256.89,257.38
FL,2008,2,237.53,236.37
FL,2008,3,219.43,218.11
FL,2008,4,204.12,203.85
FL,2009,1,194.20,194.72
FL,2009,2,190.52,189.53
FL,2009,3,187.69,186.44
FL,2009,4,185.43,185.22
FL,2010,1,183.01,183.68
FL,2010,2,181.53,180.52
FL,2010,3,177.57,176.25
FL,2010,4,173.14,172.98
FL,2011,1,165.34,166.09
FL,2011,2,167.30,166.30
FL,2011,3,170.30,168.94
FL,2011,4,169.82,169.68
FL,2012,1,172.33,173.23
FL,2012,2,178.78,177.64
FL,2012,3,182.63,181.12
FL,2012,4,184.22,184.09
FL,2013,1,189.70,190.72
FL,2013,2,198.26,196.97
FL,2013,3,204.17,202.50
FL,2013,4,207.76,207.66
FL,2014,1,209.10,210.13
FL,2014,2,215.21,213.85
FL,2014,3,219.54,217.83
FL,2014,4,223.03,222.93
FL,2015,1,227.10,228.02
FL,2015,2,234.70,233.31
FL,2015,3,240.24,238.47
FL,2015,4,244.54,244.43
FL,2016,1,249.28,250.05
FL,2016,2,257.36,255.98
FL,2016,3,264.79,262.91
FL,2016,4,268.57,268.48
FL,2017,1,274.10,274.73
FL,2017,2,281.29,279.93
FL,2017,3,286.93,284.89
FL,2017,4,291.91,291.93
FL,2018,1,298.16,298.63
FL,2018,2,305.64,304.24
FL,2018,3,312.31,310.12
FL,2018,4,312.80,312.85
FL,2019,1,316.61,317.02
GA,1991,1,100.00,100.00
GA,1991,2,100.27,99.74
GA,1991,3,100.17,99.86
GA,1991,4,101.18,100.70
GA,1992,1,101.81,101.82
GA,1992,2,101.31,100.78
GA,1992,3,103.18,102.84
GA,1992,4,103.30,102.82
GA,1993,1,103.40,103.41
GA,1993,2,104.86,104.33
GA,1993,3,105.25,104.84
GA,1993,4,106.18,105.73
GA,1994,1,106.57,106.58
GA,1994,2,108.38,107.85
GA,1994,3,109.45,108.97
GA,1994,4,110.30,109.89
GA,1995,1,110.84,110.83
GA,1995,2,112.44,111.91
GA,1995,3,113.95,113.38
GA,1995,4,115.18,114.82
GA,1996,1,116.36,116.31
GA,1996,2,117.84,117.32
GA,1996,3,119.09,118.44
GA,1996,4,119.22,118.91
GA,1997,1,120.97,120.88
GA,1997,2,122.42,121.90
GA,1997,3,124.04,123.34
GA,1997,4,125.20,124.89
GA,1998,1,126.88,126.77
GA,1998,2,129.34,128.79
GA,1998,3,131.55,130.81
GA,1998,4,133.31,132.99
GA,1999,1,135.65,135.53
GA,1999,2,138.23,137.64
GA,1999,3,141.19,140.41
GA,1999,4,142.94,142.57
GA,2000,1,144.85,144.72
GA,2000,2,148.13,147.53
GA,2000,3,150.11,149.28
GA,2000,4,152.13,151.70
GA,2001,1,153.80,153.69
GA,2001,2,156.41,155.80
GA,2001,3,158.22,157.32
GA,2001,4,159.45,158.97
GA,2002,1,161.46,161.40
GA,2002,2,162.51,161.86
GA,2002,3,164.85,163.87
GA,2002,4,166.73,166.22
GA,2003,1,168.07,168.11
GA,2003,2,169.37,168.62
GA,2003,3,171.28,170.23
GA,2003,4,171.56,171.03
GA,2004,1,172.43,172.66
GA,2004,2,175.48,174.55
GA,2004,3,177.97,176.82
GA,2004,4,179.42,178.90
GA,2005,1,180.99,181.50
GA,2005,2,185.59,184.36
GA,2005,3,188.70,187.29
GA,2005,4,191.45,191.08
GA,2006,1,192.77,193.57
GA,2006,2,196.64,195.20
GA,2006,3,198.05,196.13
GA,2006,4,199.51,199.43
GA,2007,1,199.20,200.42
GA,2007,2,203.33,201.59
GA,2007,3,201.07,198.59
GA,2007,4,196.88,197.26
GA,2008,1,192.04,193.47
GA,2008,2,191.02,189.26
GA,2008,3,187.13,184.33
GA,2008,4,174.52,175.13
GA,2009,1,175.77,177.46
GA,2009,2,173.88,172.04
GA,2009,3,176.90,173.95
GA,2009,4,168.69,169.50
GA,2010,1,162.85,164.61
GA,2010,2,167.83,165.95
GA,2010,3,160.89,158.05
GA,2010,4,152.07,152.83
GA,2011,1,149.69,151.53
GA,2011,2,148.80,146.88
GA,2011,3,149.80,147.31
GA,2011,4,148.39,149.12
GA,2012,1,146.20,147.97
GA,2012,2,154.12,152.00
GA,2012,3,157.78,155.42
GA,2012,4,158.30,158.93
GA,2013,1,160.94,162.87
GA,2013,2,169.88,167.38
GA,2013,3,172.91,170.65
GA,2013,4,172.70,173.36
GA,2014,1,177.72,179.61
GA,2014,2,181.30,178.62
GA,2014,3,183.25,181.06
GA,2014,4,184.85,185.61
GA,2015,1,186.93,188.74
GA,2015,2,194.52,191.55
GA,2015,3,196.96,194.75
GA,2015,4,197.16,198.15
GA,2016,1,199.69,201.35
GA,2016,2,208.23,205.08
GA,2016,3,210.69,208.34
GA,2016,4,211.43,212.67
GA,2017,1,213.91,215.50
GA,2017,2,223.55,220.20
GA,2017,3,226.08,223.51
GA,2017,4,225.92,227.43
GA,2018,1,231.73,233.34
GA,2018,2,241.43,237.82
GA,2018,3,245.94,243.05
GA,2018,4,244.59,246.42
GA,2019,1,249.22,250.81
HI,1991,1,100.00,100.00
HI,1991,2,97.35,97.58
HI,1991,3,100.03,99.46
HI,1991,4,98.76,98.40
HI,1992,1,102.69,102.81
HI,1992,2,97.38,97.50
HI,1992,3,102.38,101.89
HI,1992,4,102.54,102.05
HI,1993,1,101.30,101.59
HI,1993,2,103.10,103.05
HI,1993,3,99.56,99.19
HI,1993,4,100.93,100.41
HI,1994,1,98.41,98.74
HI,1994,2,100.25,100.08
HI,1994,3,100.01,99.72
HI,1994,4,98.36,97.89
HI,1995,1,98.40,98.74
HI,1995,2,95.53,95.21
HI,1995,3,94.75,94.63
HI,1995,4,95.31,94.82
HI,1996,1,90.06,90.39
HI,1996,2,93.66,93.19
HI,1996,3,89.56,89.60
HI,1996,4,89.70,89.22
HI,1997,1,82.77,83.11
HI,1997,2,82.83,82.32
HI,1997,3,83.26,83.34
HI,1997,4,82.65,82.23
HI,1998,1,83.62,83.95
HI,1998,2,85.20,84.68
HI,1998,3,82.59,82.62
HI,1998,4,83.06,82.66
HI,1999,1,84.26,84.62
HI,1999,2,82.52,82.07
HI,1999,3,82.85,82.75
HI,1999,4,85.64,85.32
HI,2000,1,89.56,89.91
HI,2000,2,89.46,89.05
HI,2000,3,89.77,89.49
HI,2000,4,92.49,92.30
HI,2001,1,95.53,95.83
HI,2001,2,98.36,97.95
HI,2001,3,99.97,99.54
HI,2001,4,101.14,101.14
HI,2002,1,101.99,102.12
HI,2002,2,108.14,107.80
HI,2002,3,111.63,111.03
HI,2002,4,113.43,113.64
HI,2003,1,117.41,117.38
HI,2003,2,119.66,119.32
HI,2003,3,129.48,128.81
HI,2003,4,137.19,137.48
HI,2004,1,141.71,141.56
HI,2004,2,152.47,152.21
HI,2004,3,165.43,164.37
HI,2004,4,168.55,169.04
HI,2005,1,178.85,178.61
HI,2005,2,192.68,192.45
HI,2005,3,204.28,202.82
HI,2005,4,202.69,203.41
HI,2006,1,215.09,214.66
HI,2006,2,211.73,211.69
HI,2006,3,210.55,208.68
HI,2006,4,211.37,212.49
HI,2007,1,215.59,215.12
HI,2007,2,214.04,213.80
HI,2007,3,212.72,210.78
HI,2007,4,205.23,206.71
HI,2008,1,206.73,206.06
HI,2008,2,205.61,205.18
HI,2008,3,197.23,195.53
HI,2008,4,198.64,200.39
HI,2009,1,193.28,192.37
HI,2009,2,180.77,180.30
HI,2009,3,184.73,183.34
HI,2009,4,177.58,179.24
HI,2010,1,178.15,177.02
HI,2010,2,177.15,176.82
HI,2010,3,173.98,172.75
HI,2010,4,175.05,176.64
HI,2011,1,158.81,157.63
HI,2011,2,168.74,168.67
HI,2011,3,172.59,171.37
HI,2011,4,164.64,165.94
HI,2012,1,170.46,169.20
HI,2012,2,177.90,178.13
HI,2012,3,178.36,176.90
HI,2012,4,181.10,182.41
HI,2013,1,190.37,189.08
HI,2013,2,191.70,192.16
HI,2013,3,196.40,194.62
HI,2013,4,194.90,196.04
HI,2014,1,206.26,205.18
HI,2014,2,199.26,199.90
HI,2014,3,209.37,207.25
HI,2014,4,209.87,210.85
HI,2015,1,215.03,214.20
HI,2015,2,214.82,215.60
HI,2015,3,219.73,217.58
HI,2015,4,221.95,222.46
HI,2016,1,227.89,227.21
HI,2016,2,219.77,220.90
HI,2016,3,224.56,222.32
HI,2016,4,232.97,232.98
HI,2017,1,230.15,229.66
HI,2017,2,242.46,244.12
HI,2017,3,253.79,251.16
HI,2017,4,252.39,251.80
HI,2018,1,249.84,249.71
HI,2018,2,251.39,253.39
HI,2018,3,263.51,260.59
HI,2018,4,263.87,262.77
HI,2019,1,259.34,259.79
IA,1991,1,100.00,100.00
IA,1991,2,101.23,100.66
IA,1991,3,102.55,101.41
IA,1991,4,103.13,102.65
IA,1992,1,103.79,103.80
IA,1992,2,106.75,106.15
IA,1992,3,108.41,107.18
IA,1992,4,108.87,108.39
IA,1993,1,110.92,110.94
IA,1993,2,112.96,112.33
IA,1993,3,115.98,114.62
IA,1993,4,118.12,117.65
IA,1994,1,118.91,118.92
IA,1994,2,120.69,119.99
IA,1994,3,123.17,121.72
IA,1994,4,123.01,122.56
IA,1995,1,123.66,123.67
IA,1995,2,126.29,125.49
IA,1995,3,128.90,127.41
IA,1995,4,129.01,128.59
IA,1996,1,130.24,130.25
IA,1996,2,132.22,131.26
IA,1996,3,133.88,132.43
IA,1996,4,133.63,133.21
IA,1997,1,134.19,134.20
IA,1997,2,136.52,135.41
IA,1997,3,137.53,136.13
IA,1997,4,138.17,137.77
IA,1998,1,139.73,139.72
IA,1998,2,142.59,141.34
IA,1998,3,144.30,142.94
IA,1998,4,146.66,146.22
IA,1999,1,146.55,146.53
IA,1999,2,150.45,149.10
IA,1999,3,151.68,150.28
IA,1999,4,152.63,152.13
IA,2000,1,153.84,153.85
IA,2000,2,156.55,155.16
IA,2000,3,158.53,157.06
IA,2000,4,157.92,157.37
IA,2001,1,159.50,159.55
IA,2001,2,162.12,160.71
IA,2001,3,163.43,161.87
IA,2001,4,164.19,163.58
IA,2002,1,164.21,164.33
IA,2002,2,167.65,166.17
IA,2002,3,169.72,168.09
IA,2002,4,170.64,169.98
IA,2003,1,171.38,171.59
IA,2003,2,174.15,172.57
IA,2003,3,176.21,174.50
IA,2003,4,176.38,175.71
IA,2004,1,177.37,177.65
IA,2004,2,181.82,180.14
IA,2004,3,183.53,181.65
IA,2004,4,185.33,184.70
IA,2005,1,184.45,184.81
IA,2005,2,190.64,188.86
IA,2005,3,190.60,188.51
IA,2005,4,191.28,190.69
IA,2006,1,192.66,193.15
IA,2006,2,196.46,194.65
IA,2006,3,197.72,195.29
IA,2006,4,196.24,195.68
IA,2007,1,196.96,197.73
IA,2007,2,199.94,198.04
IA,2007,3,201.99,199.27
IA,2007,4,198.44,197.87
IA,2008,1,196.98,198.09
IA,2008,2,198.69,196.72
IA,2008,3,198.20,195.26
IA,2008,4,196.62,196.12
IA,2009,1,192.65,194.02
IA,2009,2,195.74,193.64
IA,2009,3,198.52,195.46
IA,2009,4,195.45,194.95
IA,2010,1,192.87,194.48
IA,2010,2,197.83,195.57
IA,2010,3,193.14,190.10
IA,2010,4,194.05,193.59
IA,2011,1,187.47,189.12
IA,2011,2,192.58,190.29
IA,2011,3,194.39,191.36
IA,2011,4,192.39,191.94
IA,2012,1,193.40,195.07
IA,2012,2,196.95,194.62
IA,2012,3,198.90,195.84
IA,2012,4,198.04,197.58
IA,2013,1,197.78,199.34
IA,2013,2,204.29,202.01
IA,2013,3,205.96,202.82
IA,2013,4,205.59,205.07
IA,2014,1,204.08,205.57
IA,2014,2,208.58,206.43
IA,2014,3,212.15,208.91
IA,2014,4,210.26,209.65
IA,2015,1,210.41,211.90
IA,2015,2,215.98,213.87
IA,2015,3,218.46,215.04
IA,2015,4,219.46,218.84
IA,2016,1,218.76,220.32
IA,2016,2,224.62,222.41
IA,2016,3,230.29,226.67
IA,2016,4,228.25,227.64
IA,2017,1,229.67,231.36
IA,2017,2,234.65,232.29
IA,2017,3,238.77,234.96
IA,2017,4,238.73,238.19
IA,2018,1,239.22,241.01
IA,2018,2,248.51,245.90
IA,2018,3,251.28,247.28
IA,2018,4,249.88,249.34
IA,2019,1,249.45,251.37
ID,1991,1,100.00,100.00
ID,1991,2,101.40,100.48
ID,1991,3,103.65,102.28
ID,1991,4,106.13,105.13
ID,1992,1,106.69,106.69
ID,1992,2,110.06,109.06
ID,1992,3,112.29,110.78
ID,1992,4,114.69,113.65
ID,1993,1,116.29,116.31
ID,1993,2,119.01,117.90
ID,1993,3,124.46,122.73
ID,1993,4,125.11,124.05
ID,1994,1,126.03,126.04
ID,1994,2,130.56,129.33
ID,1994,3,133.24,131.33
ID,1994,4,132.98,131.95
ID,1995,1,134.14,134.14
ID,1995,2,135.80,134.47
ID,1995,3,137.38,135.35
ID,1995,4,137.46,136.54
ID,1996,1,136.82,136.74
ID,1996,2,138.58,137.19
ID,1996,3,139.85,137.78
ID,1996,4,139.68,138.86
ID,1997,1,139.13,138.98
ID,1997,2,141.05,139.56
ID,1997,3,142.68,140.62
ID,1997,4,141.91,141.20
ID,1998,1,142.35,142.11
ID,1998,2,144.50,142.90
ID,1998,3,145.63,143.55
ID,1998,4,144.82,144.20
ID,1999,1,146.07,145.78
ID,1999,2,149.05,147.30
ID,1999,3,149.66,147.53
ID,1999,4,150.13,149.63
ID,2000,1,151.00,150.67
ID,2000,2,152.66,150.81
ID,2000,3,152.64,150.41
ID,2000,4,154.44,154.02
ID,2001,1,155.69,155.40
ID,2001,2,158.73,156.76
ID,2001,3,159.91,157.44
ID,2001,4,158.55,158.25
ID,2002,1,159.22,158.95
ID,2002,2,163.04,161.04
ID,2002,3,164.83,162.13
ID,2002,4,164.52,164.27
ID,2003,1,167.21,167.05
ID,2003,2,170.27,168.08
ID,2003,3,174.58,171.70
ID,2003,4,174.22,173.96
ID,2004,1,176.92,176.84
ID,2004,2,185.93,183.39
ID,2004,3,192.68,189.64
ID,2004,4,193.52,193.15
ID,2005,1,201.48,201.49
ID,2005,2,209.76,206.65
ID,2005,3,220.35,217.13
ID,2005,4,228.63,228.19
ID,2006,1,236.00,235.96
ID,2006,2,249.87,245.97
ID,2006,3,252.86,249.40
ID,2006,4,257.59,256.98
ID,2007,1,258.86,259.06
ID,2007,2,266.51,262.05
ID,2007,3,264.34,260.73
ID,2007,4,260.60,259.90
ID,2008,1,258.19,258.86
ID,2008,2,253.91,249.57
ID,2008,3,247.82,243.92
ID,2008,4,236.32,235.72
ID,2009,1,236.71,238.00
ID,2009,2,235.53,231.48
ID,2009,3,227.03,222.63
ID,2009,4,217.50,217.24
ID,2010,1,206.93,208.53
ID,2010,2,207.99,204.52
ID,2010,3,202.00,197.30
ID,2010,4,189.21,189.30
ID,2011,1,178.50,180.16
ID,2011,2,181.15,178.19
ID,2011,3,186.63,181.79
ID,2011,4,182.42,182.75
ID,2012,1,184.00,185.79
ID,2012,2,199.87,196.62
ID,2012,3,203.69,198.24
ID,2012,4,202.00,202.52
ID,2013,1,207.42,209.27
ID,2013,2,215.58,212.08
ID,2013,3,222.87,217.13
ID,2013,4,217.68,218.30
ID,2014,1,221.31,222.88
ID,2014,2,226.52,222.79
ID,2014,3,230.74,225.40
ID,2014,4,228.03,228.45
ID,2015,1,229.95,231.24
ID,2015,2,242.74,238.62
ID,2015,3,247.17,242.16
ID,2015,4,252.12,252.30
ID,2016,1,251.68,252.78
ID,2016,2,261.96,257.40
ID,2016,3,270.00,265.18
ID,2016,4,269.98,269.91
ID,2017,1,276.73,277.68
ID,2017,2,287.84,282.81
ID,2017,3,292.12,287.24
ID,2017,4,303.08,303.07
ID,2018,1,307.76,308.40
ID,2018,2,326.76,321.13
ID,2018,3,335.76,330.33
ID,2018,4,338.03,338.16
ID,2019,1,349.21,349.58
IL,1991,1,100.00,100.00
IL,1991,2,100.83,100.29
IL,1991,3,101.85,101.13
IL,1991,4,102.56,102.28
IL,1992,1,103.28,103.31
IL,1992,2,104.85,104.27
IL,1992,3,105.60,104.84
IL,1992,4,106.91,106.64
IL,1993,1,107.29,107.37
IL,1993,2,109.02,108.36
IL,1993,3,110.82,109.99
IL,1993,4,110.87,110.62
IL,1994,1,112.54,112.71
IL,1994,2,114.66,113.90
IL,1994,3,115.50,114.59
IL,1994,4,115.70,115.48
IL,1995,1,115.89,116.11
IL,1995,2,118.26,117.43
IL,1995,3,119.42,118.45
IL,1995,4,119.17,118.96
IL,1996,1,119.92,120.20
IL,1996,2,122.01,121.14
IL,1996,3,122.59,121.55
IL,1996,4,122.55,122.33
IL,1997,1,122.29,122.59
IL,1997,2,124.20,123.33
IL,1997,3,125.08,123.99
IL,1997,4,124.87,124.64
IL,1998,1,125.24,125.57
IL,1998,2,127.11,126.25
IL,1998,3,128.76,127.59
IL,1998,4,129.85,129.64
IL,1999,1,130.80,131.16
IL,1999,2,133.65,132.75
IL,1999,3,136.06,134.77
IL,1999,4,136.89,136.68
IL,2000,1,138.23,138.66
IL,2000,2,141.90,140.92
IL,2000,3,144.78,143.37
IL,2000,4,145.74,145.53
IL,2001,1,147.81,148.33
IL,2001,2,151.93,150.82
IL,2001,3,154.69,153.16
IL,2001,4,155.45,155.25
IL,2002,1,157.34,157.98
IL,2002,2,161.90,160.64
IL,2002,3,164.83,163.19
IL,2002,4,166.49,166.29
IL,2003,1,168.14,168.90
IL,2003,2,173.37,171.94
IL,2003,3,176.47,174.74
IL,2003,4,178.52,178.28
IL,2004,1,180.02,180.91
IL,2004,2,185.52,183.91
IL,2004,3,189.05,187.22
IL,2004,4,189.98,189.65
IL,2005,1,192.07,193.17
IL,2005,2,198.15,196.35
IL,2005,3,201.99,200.03
IL,2005,4,203.61,203.15
IL,2006,1,205.19,206.57
IL,2006,2,210.55,208.62
IL,2006,3,211.21,208.99
IL,2006,4,209.85,209.31
IL,2007,1,211.77,213.54
IL,2007,2,212.84,210.82
IL,2007,3,211.12,208.67
IL,2007,4,207.63,207.02
IL,2008,1,201.39,203.50
IL,2008,2,201.38,199.42
IL,2008,3,197.01,194.34
IL,2008,4,191.01,190.51
IL,2009,1,184.05,186.41
IL,2009,2,185.04,183.10
IL,2009,3,186.19,183.24
IL,2009,4,180.96,180.69
IL,2010,1,176.68,179.34
IL,2010,2,180.28,178.20
IL,2010,3,177.74,174.51
IL,2010,4,172.92,172.96
IL,2011,1,166.16,169.01
IL,2011,2,167.46,165.20
IL,2011,3,169.61,166.30
IL,2011,4,162.51,162.80
IL,2012,1,160.37,163.37
IL,2012,2,166.65,164.08
IL,2012,3,168.63,165.24
IL,2012,4,163.84,164.37
IL,2013,1,163.73,166.90
IL,2013,2,173.41,170.44
IL,2013,3,174.78,171.34
IL,2013,4,172.84,173.54
IL,2014,1,170.72,173.96
IL,2014,2,178.83,175.64
IL,2014,3,180.60,177.22
IL,2014,4,177.62,178.37
IL,2015,1,176.04,179.14
IL,2015,2,184.98,181.70
IL,2015,3,185.64,182.46
IL,2015,4,182.11,182.79
IL,2016,1,182.04,184.90
IL,2016,2,189.82,186.62
IL,2016,3,192.55,189.53
IL,2016,4,192.18,192.82
IL,2017,1,192.35,194.95
IL,2017,2,197.36,194.26
IL,2017,3,199.22,196.29
IL,2017,4,198.46,199.05
IL,2018,1,199.13,201.51
IL,2018,2,205.83,202.78
IL,2018,3,206.99,204.10
IL,2018,4,204.53,205.08
IL,2019,1,203.95,206.19
IN,1991,1,100.00,100.00
IN,1991,2,100.63,99.82
IN,1991,3,101.02,100.43
IN,1991,4,101.53,101.21
IN,1992,1,102.22,102.22
IN,1992,2,104.47,103.62
IN,1992,3,105.35,104.74
IN,1992,4,105.99,105.67
IN,1993,1,106.86,106.89
IN,1993,2,109.11,108.21
IN,1993,3,110.23,109.60
IN,1993,4,111.64,111.28
IN,1994,1,112.33,112.38
IN,1994,2,114.41,113.45
IN,1994,3,115.24,114.60
IN,1994,4,116.33,115.92
IN,1995,1,118.09,118.18
IN,1995,2,119.18,118.16
IN,1995,3,120.80,120.14
IN,1995,4,121.33,120.85
IN,1996,1,122.24,122.34
IN,1996,2,124.92,123.90
IN,1996,3,125.82,125.10
IN,1996,4,126.52,126.03
IN,1997,1,126.12,126.19
IN,1997,2,128.28,127.31
IN,1997,3,128.88,128.10
IN,1997,4,129.58,129.12
IN,1998,1,130.11,130.11
IN,1998,2,132.24,131.32
IN,1998,3,133.08,132.20
IN,1998,4,134.88,134.48
IN,1999,1,135.22,135.13
IN,1999,2,136.91,136.02
IN,1999,3,138.91,137.92
IN,1999,4,138.58,138.27
IN,2000,1,140.84,140.68
IN,2000,2,142.09,141.21
IN,2000,3,143.44,142.33
IN,2000,4,142.63,142.39
IN,2001,1,144.12,143.97
IN,2001,2,145.69,144.77
IN,2001,3,146.33,145.10
IN,2001,4,147.44,147.26
